cidade_id,cidade,uf
4286,"PONTAL DO ARAGUAIA",MT
4287,RONDONOPOLIS,MT
4288,GUIRATINGA,MT
4289,"ALTO GARCAS",MT
4290,"SAO JOSE DO POVO",MT
4291,TESOURO,MT
4292,"ALTO ARAGUAIA",MT
4293,"ALTO TAQUARI",MT
4294,ITIQUIRA,MT
4295,"PEDRA PRETA",MT
4296,POXOREU,MT
4297,JUSCIMEIRA,MT
4298,JACIARA,MT
4299,"DOM AQUINO",MT
4300,"SAO PEDRO DA CIPA",MT
4301,"CAMPO VERDE",MT
4302,"PRIMAVERA DO LESTE",MT
4303,"PLANALTO DA SERRA",MT
4304,"NOVA BRASILANDIA",MT
4305,PARANATINGA,MT
4306,"GAUCHA DO NORTE",MT
4307,VERA,MT
4308,"FELIZ NATAL",MT
4309,"NOVA UBIRATA",MT
4310,SORRISO,MT
4313,"CAMPO GRANDE",MS
4315,"RIO BRILHANTE",MS
4316,"NOVA ALVORADA DO SUL",MS
4317,MARACAJU,MS
4318,SIDROLANDIA,MS
4319,"RIBAS DO RIO PARDO",MS
4320,TERENOS,MS
4321,AQUIDAUANA,MS
4322,ANASTACIO,MS
4323,"DOIS IRMAOS DO BURITI",MS
4324,NIOAQUE,MS
4325,"GUIA LOPES DA LAGUNA",MS
4326,JARDIM,MS
4327,"BELA VISTA",MS
4328,CARACOL,MS
4329,"PORTO MURTINHO",MS
4330,BONITO,MS
4331,CORUMBA,MS
4332,LADARIO,MS
4333,MIRANDA,MS
4334,BODOQUENA,MS
4335,COXIM,MS
4336,"PEDRO GOMES",MS
4337,SONORA,MS
4338,CAMAPUA,MS
4339,FIGUEIRAO,MS
4340,BANDEIRANTES,MS
4341,JARAGUARI,MS
4342,ROCHEDO,MS
4343,CORGUINHO,MS
4344,"RIO NEGRO",MS
4345,"RIO VERDE DE MATO GROSSO",MS
4346,"SAO GABRIEL DO OESTE",MS
4347,PARANAIBA,MS
4348,ALCINOPOLIS,MS
4349,CASSILANDIA,MS
4350,"COSTA RICA",MS
4351,"PARAISO DAS AGUAS",MS
4352,"CHAPADAO DO SUL",MS
4353,"APARECIDA DO TABOADO",MS
4354,INOCENCIA,MS
4355,SELVIRIA,MS
4356,"TRES LAGOAS",MS
4357,BRASILANDIA,MS
4358,"AGUA CLARA",MS
4359,"SANTA RITA DO PARDO",MS
4360,"FATIMA DO SUL",MS
4361,VICENTINA,MS
4362,JATEI,MS
4363,"GLORIA DE DOURADOS",MS
4364,IVINHEMA,MS
4365,"NOVO HORIZONTE DO SUL",MS
4366,"NOVA ANDRADINA",MS
4367,BATAYPORA,MS
4368,TAQUARUSSU,MS
4369,ANAURILANDIA,MS
4370,BATAGUASSU,MS
4371,ANGELICA,MS
4372,DEODAPOLIS,MS
4373,DOURADOS,MS
4374,DOURADINA,MS
4375,ITAPORA,MS
4376,"PONTA PORA",MS
4377,"ANTONIO JOAO",MS
4378,"LAGUNA CARAPA",MS
4379,PARANHOS,MS
4380,"ARAL MOREIRA",MS
4381,"SETE QUEDAS",MS
4382,CAARAPO,MS
4383,NAVIRAI,MS
4384,JUTI,MS
4385,IGUATEMI,MS
4386,ITAQUIRAI,MS
4387,ELDORADO,MS
4388,TACURU,MS
4389,"MUNDO NOVO",MS
4390,JAPORA,MS
4391,AMAMBAI,MS
4392,"CORONEL SAPUCAIA",MS
4393,CURITIBA,PR
4314,"SAO JOSE DOS PINHAIS",PR
4394,"TIJUCAS DO SUL",PR
4395,PARANAGUA,PR
4396,"PONTAL DO PARANA",PR
4397,MATINHOS,PR
4398,GUARATUBA,PR
4399,PIRAQUARA,PR
4400,PINHAIS,PR
4401,MORRETES,PR
4402,ANTONINA,PR
4403,GUARAQUECABA,PR
2851,COLOMBO,PR
4404,"QUATRO BARRAS",PR
4405,"CAMPINA GRANDE DO SUL",PR
4406,"BOCAIUVA DO SUL",PR
2460,"TUNAS DO PARANA",PR
4407,ADRIANOPOLIS,PR
4408,"ALMIRANTE TAMANDARE",PR
4409,"CAMPO MAGRO",PR
4410,"RIO BRANCO DO SUL",PR
4411,ITAPERUCU,PR
4412,"CERRO AZUL",PR
4413,"DOUTOR ULYSSES",PR
2853,"CAMPO LARGO",PR
4414,"BALSA NOVA",PR
4415,ARAUCARIA,PR
4416,CONTENDA,PR
4417,LAPA,PR
4418,MANDIRITUBA,PR
4419,"FAZENDA RIO GRANDE",PR
4420,QUITANDINHA,PR
4421,"AGUDOS DO SUL",PR
4422,PIEN,PR
4423,"CAMPO DO TENENTE",PR
4424,"RIO NEGRO",PR
4425,"SAO MATEUS DO SUL",PR
4426,"ANTONIO OLINTO",PR
4427,"PONTA GROSSA",PR
4428,PALMEIRA,PR
4429,"PORTO AMAZONAS",PR
4430,CARAMBEI,PR
4431,"SAO JOAO DO TRIUNFO",PR
4432,CASTRO,PR
4311,GUARAPUAVA,PR
4434,JAGUARIAIVA,PR
4435,SENGES,PR
4436,"PIRAI DO SUL",PR
4437,IMBAU,PR
4438,"TELEMACO BORBA",PR
4439,CURIUVA,PR
4440,FIGUEIRA,PR
4441,SAPOPEMA,PR
4442,TIBAGI,PR
4443,RESERVA,PR
4444,VENTANIA,PR
4445,ORTIGUEIRA,PR
4446,PRUDENTOPOLIS,PR
4447,IMBITUVA,PR
4448,GUAMIRANGA,PR
4449,IPIRANGA,PR
4450,IVAI,PR
4451,"CANDIDO DE ABREU",PR
4452,IRATI,PR
4453,"TEIXEIRA SOARES",PR
4454,"FERNANDES PINHEIRO",PR
4455,REBOUCAS,PR
4456,"RIO AZUL",PR
4457,MALLET,PR
4458,"UNIAO DA VITORIA",PR
4459,"PORTO VITORIA",PR
4460,"CRUZ MACHADO",PR
4461,"PAULA FREITAS",PR
4462,"PAULO FRONTIN",PR
4463,BITURUNA,PR
4464,"GENERAL CARNEIRO",PR
4465,IBAITI,PR
4466,JAPIRA,PR
4467,PINHALAO,PR
4468,JABOTI,PR
4469,TOMAZINA,PR
4470,"SIQUEIRA CAMPOS",PR
4471,"SALTO DO ITARARE",PR
4472,"WENCESLAU BRAZ",PR
4473,"SANTANA DO ITARARE",PR
4474,"SAO JOSE DA BOA VISTA",PR
4475,ARAPOTI,PR
4476,CANDOI,PR
4477,"FOZ DO JORDAO",PR
4478,"CAMPINA DO SIMAO",PR
4479,TURVO,PR
4480,"INACIO MARTINS",PR
4481,CANTAGALO,PR
4482,GOIOXIM,PR
4483,MARQUINHO,PR
4484,PINHAO,PR
4485,"RESERVA DO IGUACU",PR
4486,PITANGA,PR
4487,"BOA VENTURA DE SAO ROQUE",PR
4488,"SANTA MARIA DO OESTE",PR
4489,"MATO RICO",PR
4490,"NOVA TEBAS",PR
4491,"MANOEL RIBAS",PR
4492,PALMITAL,PR
4493,LARANJAL,PR
4494,"ALTAMIRA DO PARANA",PR
4495,"LARANJEIRAS DO SUL",PR
4496,"RIO BONITO DO IGUACU",PR
4497,"PORTO BARREIRO",PR
4498,"NOVA LARANJEIRAS",PR
4499,VIRMOND,PR
4500,GUARANIACU,PR
4501,"DIAMANTE DO SUL",PR
4502,"NOVA AURORA",PR
4503,CAFELANDIA,PR
4504,CORBELIA,PR
4505,IGUATU,PR
4506,ANAHY,PR
4507,BRAGANEY,PR
4508,UBIRATA,PR
4509,"CAMPO BONITO",PR
4510,"QUEDAS DO IGUACU",PR
4511,"ESPIGAO ALTO DO IGUACU",PR
4512,CATANDUVAS,PR
4513,IBEMA,PR
4514,"TRES BARRAS DO PARANA",PR
4515,"PATO BRANCO",PR
4516,"BOM SUCESSO DO SUL",PR
4517,VITORINO,PR
4518,MARIOPOLIS,PR
4519,CLEVELANDIA,PR
4520,MANGUEIRINHA,PR
4521,"HONORIO SERPA",PR
4522,"CORONEL VIVIDA",PR
4523,PALMAS,PR
4524,"CORONEL DOMINGOS SOARES",PR
4525,CHOPINZINHO,PR
4526,SULINA,PR
4527,"SAUDADE DO IGUACU",PR
4528,"SAO JOAO",PR
4529,"SAO JORGE DOESTE",PR
4530,"ITAPEJARA DOESTE",PR
4531,VERE,PR
4532,"CRUZEIRO DO IGUACU",PR
4533,"FRANCISCO BELTRAO",PR
4534,RENASCENCA,PR
4535,MARMELEIRO,PR
4536,"FLOR DA SERRA DO SUL",PR
4537,"SALGADO FILHO",PR
4538,MANFRINOPOLIS,PR
4539,"ENEAS MARQUES",PR
4540,"NOVA ESPERANCA DO SUDOESTE",PR
4541,AMPERE,PR
4542,"SANTA IZABEL DO OESTE",PR
4543,"DOIS VIZINHOS",PR
4544,"SALTO DO LONTRA",PR
4545,"BOA ESPERANCA DO IGUACU",PR
4546,"NOVA PRATA DO IGUACU",PR
4547,BARRACAO,PR
4548,"BOM JESUS DO SUL",PR
4549,"SANTO ANTONIO DO SUDOESTE",PR
4550,"PINHAL DE SAO BENTO",PR
4551,PRANCHITA,PR
4552,"PEROLA DOESTE",PR
4553,"BELA VISTA DA CAROBA",PR
4554,PLANALTO,PR
4555,CAPANEMA,PR
4556,REALEZA,PR
4557,"BOA VISTA DA APARECIDA",PR
4558,"CAPITAO LEONIDAS MARQUES",PR
4559,"SANTA LUCIA",PR
4560,CASCAVEL,PR
4561,"SANTA TEREZA DO OESTE",PR
4562,LINDOESTE,PR
4563,"FORMOSA DO OESTE",PR
4564,"IRACEMA DO OESTE",PR
4565,JESUITAS,PR
4566,"CEU AZUL",PR
4567,"VERA CRUZ DO OESTE",PR
4568,"FOZ DO IGUACU",PR
4569,"SANTA TEREZINHA DE ITAIPU",PR
4570,"SAO MIGUEL DO IGUACU",PR
4571,ITAIPULANDIA,PR
4572,MEDIANEIRA,PR
4573,"SERRANOPOLIS DO IGUACU",PR
4574,MATELANDIA,PR
4575,RAMILANDIA,PR
4576,MISSAL,PR
4577,"SANTA HELENA",PR
4578,"DIAMANTE DOESTE",PR
4579,"SAO JOSE DAS PALMEIRAS",PR
4580,TOLEDO,PR
4581,"SAO PEDRO DO IGUACU",PR
4582,"NOVA SANTA ROSA",PR
4583,"OURO VERDE DO OESTE",PR
4584,"ASSIS CHATEAUBRIAND",PR
4585,"QUATRO PONTES",PR
4586,TUPASSI,PR
4587,"PATO BRAGADO",PR
4588,PALOTINA,PR
4589,MARIPA,PR
4590,"MARECHAL CANDIDO RONDON",PR
4591,GUAIRA,PR
4592,"ENTRE RIOS DO OESTE",PR
4593,"TERRA ROXA",PR
4594,MERCEDES,PR
4595,LONDRINA,PR
4596,TAMARANA,PR
4597,"BELA VISTA DO PARAISO",PR
4598,"PRIMEIRO DE MAIO",PR
4599,"ALVORADA DO SUL",PR
4600,PORECATU,PR
4601,FLORESTOPOLIS,PR
4602,SERTANOPOLIS,PR
4603,CAMBE,PR
4604,IBIPORA,PR
4605,JATAIZINHO,PR
4606,ASSAI,PR
4607,"SANTA CECILIA DO PAVAO",PR
4608,"NOVA AMERICA DA COLINA",PR
4609,"SAO SEBASTIAO DA AMOREIRA",PR
4610,"NOVA SANTA BARBARA",PR
4611,"SAO JERONIMO DA SERRA",PR
4612,URAI,PR
4613,"RANCHO ALEGRE",PR
4614,"CORNELIO PROCOPIO",PR
4615,"NOVA FATIMA",PR
4616,"SANTO ANTONIO DO PARAISO",PR
4617,CONGONHINHAS,PR
4618,LEOPOLIS,PR
4619,SERTANEJA,PR
4620,"SANTA MARIANA",PR
4621,BANDEIRANTES,PR
4622,"SANTA AMELIA",PR
4623,ITAMBARACA,PR
4624,ANDIRA,PR
4625,"BARRA DO JACARE",PR
4626,CAMBARA,PR
4627,JACAREZINHO,PR
4628,"RIBEIRAO CLARO",PR
4629,CARLOPOLIS,PR
4630,"SANTO ANTONIO DA PLATINA",PR
4631,QUATIGUA,PR
4632,"JOAQUIM TAVORA",PR
4633,ABATIA,PR
4634,GUAPIRAMA,PR
4635,"JUNDIAI DO SUL",PR
4636,"CONSELHEIRO MAIRINCK",PR
4637,"RIBEIRAO DO PINHAL",PR
4638,ROLANDIA,PR
4639,JAGUAPITA,PR
4640,PITANGUEIRAS,PR
4641,MIRASELVA,PR
4642,"PRADO FERREIRA",PR
4643,GUARACI,PR
4644,"CENTENARIO DO SUL",PR
4645,LUPIONOPOLIS,PR
4646,CAFEARA,PR
4647,"SANTO INACIO",PR
4648,"SANTA INES",PR
4649,ITAGUAJE,PR
4650,"NOSSA SENHORA DAS GRACAS",PR
4651,COLORADO,PR
4652,ARAPONGAS,PR
4653,SABAUDIA,PR
4654,ASTORGA,PR
4655,IGUARACU,PR
4656,ANGULO,PR
4657,"MUNHOZ DE MELO",PR
4658,"SANTA FE",PR
4659,FLORIDA,PR
4660,LOBATO,PR
4661,APUCARANA,PR
4662,CALIFORNIA,PR
4663,"MARILANDIA DO SUL",PR
4664,"MAUA DA SERRA",PR
4665,"RIO BOM",PR
4666,FAXINAL,PR
4667,"GRANDES RIOS",PR
4668,"RIO BRANCO DO IVAI",PR
4669,"ROSARIO DO IVAI",PR
4670,CRUZMALTINA,PR
4671,"JARDIM ALEGRE",PR
4672,LIDIANOPOLIS,PR
4673,IVAIPORA,PR
4674,"ARIRANHA DO IVAI",PR
4675,ARAPUA,PR
4676,CAMBIRA,PR
4677,"NOVO ITACOLOMI",PR
4678,"JANDAIA DO SUL",PR
4679,MARUMBI,PR
4680,KALORE,PR
4681,BORRAZOPOLIS,PR
4682,"SAO JOAO DO IVAI",PR
4683,LUNARDELLI,PR
4684,"GODOY MOREIRA",PR
4685,"BOM SUCESSO",PR
4686,"SAO PEDRO DO IVAI",PR
4687,FENIX,PR
4688,"BARBOSA FERRAZ",PR
4689,"CORUMBATAI DO SUL",PR
4690,MANDAGUARI,PR
4691,MARIALVA,PR
3711,MARINGA,PR
4692,SARANDI,PR
4693,FLORESTA,PR
4694,IVATUBA,PR
4695,PAICANDU,PR
4696,"DOUTOR CAMARGO",PR
4697,MANDAGUACU,PR
4698,OURIZONA,PR
4699,ITAMBE,PR
4700,"PRESIDENTE CASTELO BRANCO",PR
4701,FLORAI,PR
4702,"SAO JORGE DO IVAI",PR
4703,CIANORTE,PR
4704,"SAO MANOEL DO PARANA",PR
4705,"SAO TOME",PR
4706,JAPURA,PR
4707,JUSSARA,PR
4708,INDIANOPOLIS,PR
4709,"TERRA BOA",PR
4710,PEABIRU,PR
4711,ARARUNA,PR
4712,"QUINTA DO SOL",PR
4713,"ENGENHEIRO BELTRAO",PR
4714,IRETAMA,PR
4715,LUIZIANA,PR
4716,"CAMPO MOURAO",PR
4717,RONCADOR,PR
4718,FAROL,PR
4719,"NOVA CANTU",PR
4720,MAMBORE,PR
4721,"CAMPINA DA LAGOA",PR
4722,JURANDA,PR
4723,GOIOERE,PR
4724,"QUARTO CENTENARIO",PR
4725,"MOREIRA SALES",PR
4726,JANIOPOLIS,PR
4727,"BOA ESPERANCA",PR
4728,"RANCHO ALEGRE DOESTE",PR
4729,"CRUZEIRO DO OESTE",PR
4730,TAPEJARA,PR
4731,"TUNEIRAS DO OESTE",PR
4732,MARILUZ,PR
4733,"MARIA HELENA",PR
4734,DOURADINA,PR
4735,"NOVA OLIMPIA",PR
4736,UMUARAMA,PR
4737,IVATE,PR
4738,"ALTO PARAISO",PR
4739,ICARAIMA,PR
4740,XAMBRE,PR
4741,PEROBAL,PR
4742,PEROLA,PR
4743,"ESPERANCA NOVA",PR
4744,ALTONIA,PR
4745,"SAO JORGE DO PATROCINIO",PR
4746,IPORA,PR
4747,"CAFEZAL DO SUL",PR
4748,"FRANCISCO ALVES",PR
4749,"ALTO PIQUIRI",PR
4750,"BRASILANDIA DO SUL",PR
4751,"NOVA ESPERANCA",PR
4752,ATALAIA,PR
4753,UNIFLOR,PR
4754,"CRUZEIRO DO SUL",PR
4755,PARANACITY,PR
4756,INAJA,PR
4757,PARANAPOEMA,PR
4758,"JARDIM OLINDA",PR
4759,PARANAVAI,PR
4760,"SANTO ANTONIO DO CAIUA",PR
4761,"SAO JOAO DO CAIUA",PR
4762,"ALTO PARANA",PR
4763,TAMBOARA,PR
4764,"SAO CARLOS DO IVAI",PR
4765,"PARAISO DO NORTE",PR
4766,"NOVA ALIANCA DO IVAI",PR
4767,RONDON,PR
4768,GUAPOREMA,PR
4769,"CIDADE GAUCHA",PR
4770,TAPIRA,PR
4771,MIRADOR,PR
4772,AMAPORA,PR
4773,"PLANALTINA DO PARANA",PR
4774,GUAIRACA,PR
4775,"TERRA RICA",PR
4776,LOANDA,PR
4777,"SANTA ISABEL DO IVAI",PR
4778,"SANTA MONICA",PR
4779,"SANTA CRUZ DE MONTE CASTELO",PR
4780,"QUERENCIA DO NORTE",PR
4781,"PORTO RICO",PR
4782,"SAO PEDRO DO PARANA",PR
4783,MARILENA,PR
4784,"NOVA LONDRINA",PR
4785,"ITAUNA DO SUL",PR
4786,"DIAMANTE DO NORTE",PR
4787,FLORIANOPOLIS,SC
4788,"SAO JOSE",SC
4789,"SAO PEDRO DE ALCANTARA",SC
4790,PALHOCA,SC
4791,"SANTO AMARO DA IMPERATRIZ",SC
4792,"AGUAS MORNAS",SC
4793,BIGUACU,SC
4794,"ANTONIO CARLOS",SC
4795,"GOVERNADOR CELSO RAMOS",SC
4796,TIJUCAS,SC
4797,"PORTO BELO",SC
4798,BOMBINHAS,SC
4799,ITAPEMA,SC
4800,CANELINHA,SC
4801,"SAO JOAO BATISTA",SC
4802,"MAJOR GERCINO",SC
4803,"NOVA TRENTO",SC
4804,BOTUVERA,SC
4805,ITAJAI,SC
4806,ILHOTA,SC
4807,"BALNEARIO CAMBORIU",SC
4808,CAMBORIU,SC
2093,BRUSQUE,SC
4809,GUABIRUBA,SC
4810,NAVEGANTES,SC
4811,"BALNEARIO PICARRAS",SC
4812,PENHA,SC
4813,"BARRA VELHA",SC
4814,"SAO JOAO DO ITAPERIU",SC
4815,ITUPORANGA,SC
4816,"CHAPADAO DO LAGEADO",SC
4817,ATALANTA,SC
4818,AGROLANDIA,SC
4819,PETROLANDIA,SC
4820,IMBUIA,SC
4821,"VIDAL RAMOS",SC
4822,"LEOBERTO LEAL",SC
4823,"ALFREDO WAGNER",SC
4824,ANGELINA,SC
4825,"RANCHO QUEIMADO",SC
4826,ANITAPOLIS,SC
4827,"SAO BONIFACIO",SC
4828,"PAULO LOPES",SC
4829,GAROPABA,SC
4830,LAGES,SC
4831,"CORREIA PINTO",SC
4832,"BOCAINA DO SUL",SC
4833,"OTACILIO COSTA",SC
4834,PAINEL,SC
4835,PALMEIRA,SC
4836,"CAPAO ALTO",SC
4837,"PONTE ALTA",SC
4838,"SAO JOSE DO CERRITO",SC
4839,"CAMPO BELO DO SUL",SC
4840,"CERRO NEGRO",SC
4841,"ANITA GARIBALDI",SC
4842,"CELSO RAMOS",SC
4843,"SAO JOAQUIM",SC
4844,URUPEMA,SC
4845,"BOM JARDIM DA SERRA",SC
4846,URUBICI,SC
4847,"RIO RUFINO",SC
4848,"BOM RETIRO",SC
4849,TUBARAO,SC
4850,"TREZE DE MAIO",SC
4851,JAGUARUNA,SC
4852,SANGAO,SC
4853,"PEDRAS GRANDES",SC
4854,"SAO LUDGERO",SC
4855,GRAVATAL,SC
4856,ARMAZEM,SC
4857,"CAPIVARI DE BAIXO",SC
4858,"BRACO DO NORTE",SC
4859,"RIO FORTUNA",SC
4860,"SANTA ROSA DE LIMA",SC
4861,"SAO MARTINHO",SC
4862,IMARUI,SC
4863,IMBITUBA,SC
4864,LAGUNA,SC
4865,"PESCARIA BRAVA",SC
4866,CRICIUMA,SC
4867,ICARA,SC
4868,"BALNEARIO RINCAO",SC
4869,"MORRO DA FUMACA",SC
4870,URUSSANGA,SC
4871,"COCAL DO SUL",SC
4872,FORQUILHINHA,SC
4873,SIDEROPOLIS,SC
4874,TREVISO,SC
4875,"NOVA VENEZA",SC
4876,ORLEANS,SC
4877,"LAURO MULLER",SC
4878,"GRAO PARA",SC
4879,ARARANGUA,SC
4880,"BALNEARIO ARROIO DO SILVA",SC
4881,MARACAJA,SC
4882,MELEIRO,SC
4883,"MORRO GRANDE",SC
4884,TURVO,SC
4885,ERMO,SC
4886,"TIMBE DO SUL",SC
4887,"JACINTO MACHADO",SC
4888,"BALNEARIO GAIVOTA",SC
4889,SOMBRIO,SC
4890,"SANTA ROSA DO SUL",SC
4891,"SAO JOAO DO SUL",SC
4892,"PASSO DE TORRES",SC
4893,"PRAIA GRANDE",SC
4894,BLUMENAU,SC
4895,INDAIAL,SC
4896,POMERODE,SC
4897,MASSARANDUBA,SC
4898,GASPAR,SC
4903,"LUIZ ALVES",SC
4899,TIMBO,SC
4900,"RIO DOS CEDROS",SC
4901,"BENEDITO NOVO",SC
4902,"DOUTOR PEDRINHO",SC
4904,APIUNA,SC
4905,RODEIO,SC
4906,ASCURRA,SC
4907,IBIRAMA,SC
4908,"JOSE BOITEUX",SC
4909,"VITOR MEIRELES",SC
4910,"PRESIDENTE GETULIO",SC
4911,"DONA EMMA",SC
4912,WITMARSUM,SC
4913,"RIO DO SUL",SC
4914,LAURENTINO,SC
4915,"POUSO REDONDO",SC
4916,"TROMBUDO CENTRAL",SC
4917,"BRACO DO TROMBUDO",SC
4918,"RIO DO OESTE",SC
4919,LONTRAS,SC
4920,"PRESIDENTE NEREU",SC
4921,AURORA,SC
4922,AGRONOMICA,SC
4923,TAIO,SC
4924,"MIRIM DOCE",SC
4925,SALETE,SC
4926,"RIO DO CAMPO",SC
4927,"SANTA TEREZINHA",SC
4928,JOINVILLE,SC
4929,"SAO FRANCISCO DO SUL",SC
4930,ARAQUARI,SC
4931,"BALNEARIO BARRA DO SUL",SC
4932,GARUVA,SC
4933,ITAPOA,SC
4934,"JARAGUA DO SUL",SC
4935,GUARAMIRIM,SC
4936,SCHROEDER,SC
4937,CORUPA,SC
4938,"SAO BENTO DO SUL",SC
4939,"CAMPO ALEGRE",SC
4940,"RIO NEGRINHO",SC
4941,MAFRA,SC
4942,ITAIOPOLIS,SC
4943,PAPANDUVA,SC
4944,"MONTE CASTELO",SC
4945,"PORTO UNIAO",SC
4946,"MATOS COSTA",SC
4947,CALMON,SC
4948,IRINEOPOLIS,SC
4949,CANOINHAS,SC
4950,"BELA VISTA DO TOLDO",SC
4951,"MAJOR VIEIRA",SC
4952,"TRES BARRAS",SC
4953,CACADOR,SC
4954,"LEBON REGIS",SC
4955,MACIEIRA,SC
4956,CURITIBANOS,SC
4957,"FREI ROGERIO",SC
4958,"SAO CRISTOVAO DO SUL",SC
4959,"PONTE ALTA DO NORTE",SC
4960,"SANTA CECILIA",SC
4961,"TIMBO GRANDE",SC
4962,"RIO DAS ANTAS",SC
4963,IOMERE,SC
4964,VIDEIRA,SC
4965,"PINHEIRO PRETO",SC
4966,FRAIBURGO,SC
4967,"ARROIO TRINTA",SC
4968,"SALTO VELOSO",SC
4969,JOACABA,SC
4970,LUZERNA,SC
4971,"HERVAL DOESTE",SC
4972,"ERVAL VELHO",SC
4973,"MONTE CARLO",SC
4974,"CAMPOS NOVOS",SC
4975,ZORTEA,SC
4976,BRUNOPOLIS,SC
4977,"ABDON BATISTA",SC
4978,VARGEM,SC
4979,IBICARE,SC
4980,TANGARA,SC
4981,"TREZE TILIAS",SC
4982,IBIAM,SC
4983,"AGUA DOCE",SC
4984,LACERDOPOLIS,SC
4985,OURO,SC
4986,CAPINZAL,SC
4987,PIRATUBA,SC
4988,IPIRA,SC
4989,CATANDUVAS,SC
4990,"VARGEM BONITA",SC
4991,JABORA,SC
4992,IRANI,SC
4993,"PONTE SERRADA",SC
4994,"PASSOS MAIA",SC
4995,VARGEAO,SC
4996,"FAXINAL DOS GUEDES",SC
4997,CONCORDIA,SC
4998,"ALTO BELA VISTA",SC
4999,"LINDOIA DO SUL",SC
5000,ARABUTA,SC
5001,"PRESIDENTE CASTELLO BRANCO",SC
5002,PERITIBA,SC
5003,ITA,SC
5004,PAIAL,SC
5005,SEARA,SC
5006,ARVOREDO,SC
5007,XAVANTINA,SC
5008,IPUMIRIM,SC
5009,CHAPECO,SC
5010,GUATAMBU,SC
5011,"NOVA ITABERABA",SC
5012,"CORDILHEIRA ALTA",SC
5013,XANXERE,SC
5014,"BOM JESUS",SC
5015,XAXIM,SC
5016,"LAJEADO GRANDE",SC
5017,"ABELARDO LUZ",SC
5018,IPUACU,SC
5019,"OURO VERDE",SC
5020,"SAO DOMINGOS",SC
5021,"CORONEL MARTINS",SC
5022,GALVAO,SC
5023,JUPIA,SC
5024,"CORONEL FREITAS",SC
5025,"AGUAS FRIAS",SC
5026,"UNIAO DO OESTE",SC
5027,JARDINOPOLIS,SC
5028,QUILOMBO,SC
5029,"SANTIAGO DO SUL",SC
5030,"SUL BRASIL",SC
5031,IRATI,SC
5032,"FORMOSA DO SUL",SC
5033,MAREMA,SC
5034,"ENTRE RIOS",SC
5035,"NOVA ERECHIM",SC
5036,SAUDADES,SC
5037,PINHALZINHO,SC
5038,"SERRA ALTA",SC
5039,MODELO,SC
5040,"BOM JESUS DO OESTE",SC
5041,MARAVILHA,SC
5042,TIGRINHOS,SC
5043,"FLOR DO SERTAO",SC
5044,"SAO MIGUEL DA BOA VISTA",SC
5045,"CAXAMBU DO SUL",SC
5046,"PLANALTO ALEGRE",SC
5047,"AGUAS DE CHAPECO",SC
5048,"SAO CARLOS",SC
5049,CUNHATAI,SC
5050,PALMITOS,SC
5051,CAIBI,SC
5052,"CUNHA PORA",SC
5053,IRACEMINHA,SC
5054,MONDAI,SC
5055,RIQUEZA,SC
5056,ITAPIRANGA,SC
5057,"SAO JOAO DO OESTE",SC
5058,TUNAPOLIS,SC
5059,"IPORA DO OESTE",SC
5060,"SAO MIGUEL DO OESTE",SC
5061,BANDEIRANTE,SC
5062,PARAISO,SC
5063,ROMELANDIA,SC
5064,"BARRA BONITA",SC
5065,DESCANSO,SC
5066,"SANTA HELENA",SC
5067,GUARACIABA,SC
5068,BELMONTE,SC
5069,"SAO JOSE DO CEDRO",SC
5070,PRINCESA,SC
5071,"GUARUJA DO SUL",SC
5072,"DIONISIO CERQUEIRA",SC
5073,ANCHIETA,SC
5074,"CAMPO ERE",SC
5075,SALTINHO,SC
5076,"SAO BERNARDINO",SC
5077,"SANTA TEREZINHA DO PROGRESSO",SC
5078,"PALMA SOLA",SC
5079,"SAO LOURENCO DO OESTE",SC
5080,"NOVO HORIZONTE",SC
5081,"PORTO ALEGRE",RS
5082,CANOAS,RS
5083,"NOVA SANTA RITA",RS
5084,GUAIBA,RS
5200,MONTENEGRO,RS
5085,"SERTAO SANTANA",RS
5299,"BARRA DO RIBEIRO",RS
5086,"MARIANA PIMENTEL",RS
5087,"ELDORADO DO SUL",RS
5088,"SAO LEOPOLDO",RS
5089,PORTAO,RS
5090,"SAPUCAIA DO SUL",RS
5091,ESTEIO,RS
5092,"NOVO HAMBURGO",RS
5093,"ESTANCIA VELHA",RS
5094,"CAMPO BOM",RS
5095,SAPIRANGA,RS
5096,ARARICA,RS
5097,"NOVA HARTZ",RS
5098,IVOTI,RS
5099,"LINDOLFO COLLOR",RS
5100,"PRESIDENTE LUCENA",RS
5101,"DOIS IRMAOS",RS
5102,"MORRO REUTER",RS
5103,"SANTA MARIA DO HERVAL",RS
5104,GRAVATAI,RS
5105,GLORINHA,RS
1684,VIAMAO,RS
5106,ALVORADA,RS
5107,CACHOEIRINHA,RS
5108,"CAXIAS DO SUL",RS
5109,"NOVA PETROPOLIS",RS
5110,"PICADA CAFE",RS
5111,FARROUPILHA,RS
5112,"CARLOS BARBOSA",RS
5113,"SAO MARCOS",RS
5114,VACARIA,RS
5115,"MUITOS CAPOES",RS
5116,"MONTE ALEGRE DOS CAMPOS",RS
5117,IPE,RS
5118,"ANTONIO PRADO",RS
5119,"CAMPESTRE DA SERRA",RS
5120,"NOVA ROMA DO SUL",RS
5121,"FLORES DA CUNHA",RS
5122,"NOVA PADUA",RS
5123,"SAO JOSE DOS AUSENTES",RS
