bairro_id,cidade_id,bairro,uf
10550,134,"HARAS PAINEIRAS",SP
10551,134,"RESIDENCIAL SANTA MADRE PAULINA",SP
10552,134,"LOTEAMENTO TERRAS DE SAO PEDRO E SAO PAULO",SP
10553,134,"RECANTO DO GUARAU",SP
10554,134,"VILLAGE MOUTONNEE",SP
10555,134,"GUARAU II",SP
10556,134,"RESIDENCIAL CENTRAL PARQUE",SP
10557,134,"MIRANTE DOS IPES",SP
10558,134,"RESERVA CENTRAL PARQUE",SP
10559,134,"RANCHO FELIZ",SP
10560,134,"JARDIM ELIZABETH",SP
10561,134,"JARDIM CELANI",SP
10562,134,"DISTRITO INDUSTRIAL DOS BANDEIRANTES",SP
10563,134,"DISTRITO INDUSTRIAL",SP
10564,134,"DISTRITO INDUSTRIAL II",SP
10565,134,"JARDIM SANTA RITA",SP
10566,134,"RESIDENCIAL FABBRI",SP
10567,134,"JARDIM SALTENSE II",SP
10568,134,BURU,SP
10569,134,"JARDIM DICARAI",SP
10570,134,"JARDIM SOL DICARAI",SP
10571,134,"TERRAS DE MONT SERRAT",SP
10572,134,"JARDIM UNIAO",SP
10573,134,"JARDIM SALTENSE",SP
10574,134,"JARDIM SAO JOAO",SP
10575,134,"VILA NORMA",SP
10576,134,"RESIDENCIAL LAGOS DICARAI",SP
10577,134,"JARDIM SAO JUDAS TADEU",SP
10578,134,"JARDIM NOVA ERA",SP
10579,134,"JARDIM BOM RETIRO",SP
10580,134,"LOTEAMENTO SANTA EDWIGES",SP
10581,134,"RESIDENCIAL SAO GABRIEL",SP
10582,134,"JARDIM SAO GABRIEL II",SP
10583,134,"JARDIM ALVORADA",SP
10584,134,"RESIDENCIAL VILA MARTINS",SP
10585,134,"TERRAS DE SANTA ROSA",SP
10586,134,"TERRAS DE SANTA ROSA II",SP
10587,134,"ESTANCIA DA COLINA",SP
10588,134,ITAPECERICA,SP
10589,134,"BOA VISTA",SP
10590,134,"CONDOMINIO FAZENDA PALMEIRAS IMPERIAIS",SP
10591,134,"JOAO JABOUR",SP
10592,134,MICAI,SP
10593,134,SECO,SP
10594,134,"JARDIM ARQUIDIOCESANO",SP
10595,134,"CHACARA MARACAJAS",SP
10596,134,"CHACARA IRACEMA",SP
10597,134,"RESIDENCIAL PICCOLINO",SP
10598,134,"CONDOMINIO FECHADO PICCOLO PAESE",SP
10599,134,"PORTAL DOS BANDEIRANTES SALTO",SP
10600,134,"JARDIM DELEGA",SP
10601,134,"CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ",SP
10602,134,"CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ II",SP
10603,134,"RESIDENCIAL VILA DOS EUCALIPTOS",SP
10604,134,"JARDIM TAQUARAL",SP
10605,134,"CONDOMINIO ZULEIKA JABOUR",SP
10606,134,"JARDIM BURU",SP
10607,134,"TERRAS DE SANTA IZABEL",SP
10608,134,OLARIA,SP
10609,134,"JOANA LEITE",SP
10610,134,"INDUSTRIAL JARAGUA",SP
10611,134,"RESIDENCIAL PRIMAVERA",SP
10612,134,"RESIDENCIAL PRIMAVERA II",SP
10613,134,"CHACARA HALTER",SP
10614,134,"AREA RURAL DE SALTO",SP
10615,135,CENTRO,SP
10616,135,"VILA ALMEIDA",SP
10617,135,"VILA SFEIR",SP
10618,135,"JARDIM PAU PRETO",SP
10619,135,"VILA TELLER",SP
10620,135,"PARQUE SAO TOMAZ DE AQUINO",SP
10621,135,"VILA NOSSA SENHORA APARECIDA",SP
10622,135,"VILA TODOS OS SANTOS",SP
10623,135,"VILA LOPES",SP
10624,135,"VILA RUZ PERES",SP
10625,135,"CHACARA AREAL",SP
10626,135,"VILA BORGHESE",SP
10627,135,"JARDIM VILLA ROMANA",SP
10628,135,"JARDIM EUROPA",SP
10629,135,"JARDIM EUROPA II",SP
10630,135,"CHACARA BELVEDERE",SP
10631,135,"JARDIM LAGUNA",SP
10632,135,"RESIDENCIAL MILANO",SP
10633,135,"COLINAS DE INDAIATUBA I",SP
10634,135,"COLINAS DE INDAIATUBA",SP
10635,135,"COLINAS DE INDAIATUBA II",SP
10636,135,"JARDIM RESIDENCIAL SANTA CLARA",SP
10637,135,"JARDIM PORTAL DOS IPES",SP
10638,135,"JARDIM CIDADE JARDIM",SP
10639,135,"JARDIM MAISON DU PARC",SP
10640,135,"ALTOS DA BELA VISTA",SP
10641,135,"JARDIM RESIDENCIAL DONA LUCILLA",SP
10642,135,"JARDIM ESPLANADA",SP
10643,135,"JARDIM VILA PARADISO",SP
10644,135,"JARDIM ESPLANADA II",SP
10645,135,"JARDIM RESIDENCIAL MARIA DULCE",SP
10646,135,"JARDIM AMSTALDEN RESIDENCE",SP
10647,135,"JARDIM RESIDENCIAL TERRA NOBRE",SP
10648,135,"JARDIM RESIDENCIAL VIENA",SP
10649,135,"JARDIM MARINGA",SP
10650,135,"JARDINS DI ROMA",SP
10651,135,"RESERVA DA COLINA",SP
10652,135,"JARDIM RESIDENCIAL DONA MARIA JOSE",SP
10653,135,"JARDIM RESIDENCIAL DONA MARIA CANDIDA",SP
10654,135,"JARDIM BELMONTE",SP
10655,135,"PARQUE RESIDENCIAL INDAIA",SP
10656,135,"JARDIM MONTREAL RESIDENCE",SP
10657,135,"SITIOS DE RECREIO COLINA",SP
10658,135,"JARDIM BRESCIA",SP
10659,135,"JARDIM MANTOVA",SP
10660,135,"VALE DO SOL",SP
10661,135,MIRIM,SP
10662,135,"JARDIM MORUMBI",SP
10663,135,"JARDIM BELA VISTA",SP
10664,135,"MATO DENTRO",SP
10665,135,"JARDIM QUINTAS DA TERRACOTA",SP
10666,135,"RESIDENCIAL BEIRA DA MATA",SP
10667,135,"JARDIM RESERVA BOM VIVER DE INDAIATUBA",SP
10668,135,"RESERVA PETRUS",SP
10669,135,"CONJUNTO HABITACIONAL RESIDENCIAL VEREDAS DA CONQUISTA",SP
10670,135,"CASA BELLA BOSQUE RESIDENCIAL",SP
10671,135,"VILA AREAL",SP
10672,135,"VILA GEORGINA I",SP
10673,135,"VILA GEORGINA",SP
10674,135,"VILA AVAI",SP
10675,135,"VILA RESIDENCIAL AVAI",SP
10676,135,"JARDIM DOM BOSCO",SP
10677,135,"VILA ALPES SUICOS",SP
10678,135,"SOLAR DE ITAMARACA",SP
10679,135,"VILA SUICA",SP
10680,135,"JARDIM RESIDENCIAL VILLA SUICA",SP
10681,135,"PORTAL DAS ACACIAS",SP
10682,135,"RESIDENCIAL DUAS MARIAS",SP
10683,135,"PARQUE VILLA DOS PINHEIROS",SP
10684,135,"CIDADE NOVA",SP
10685,135,"CIDADE NOVA II",SP
10686,135,"CIDADE NOVA I",SP
10687,135,"JARDIM SANTA RITA",SP
10688,135,"VILA RUBENS",SP
10689,135,"JARDIM VALENCA",SP
10690,135,"VILA SORIANO",SP
10691,135,"VILA MARIA",SP
10692,135,"JARDIM PARK MERAKI",SP
10693,135,"VILA MARIA HELENA",SP
10694,135,"AQUI SE VIVE",SP
10695,135,"VILLAGE TERRAS DE INDAIA",SP
10696,135,"JARDIM OLINDA",SP
10697,135,"JARDIM ITAMARACA",SP
10698,135,"JARDIM DOUTOR CARLOS AUGUSTO DE CAMARGO ANDRADE",SP
10699,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 7",SP
10700,135,"JARDIM RESIDENCIAL HELVETIA PARK I",SP
10701,135,"JARDIM RESIDENCIAL HELVETIA PARK II",SP
10702,135,"JARDIM RESIDENCIAL HELVETIA PARK III",SP
10703,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 10",SP
10704,135,"MORRO TORTO",SP
10705,135,ALDROVANDIA,SP
10706,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 8",SP
10707,135,"LOTEAMENTO ALDROVANDIA GLEBA 2",SP
10708,135,"RECANTO CAMPESTRE VIRACOPOS GLEBA 1",SP
10709,135,"RECANTO CAMPESTRE VIRACOPOS GLEBA 2",SP
10710,135,"RECANTO CAMPESTRE VIRACOPOS GLEBA 3",SP
10711,135,"LOTEAMENTO PARK GRAN RESERVE",SP
10712,135,"RESIDENCIAL JARDIM PARK VISTA REAL",SP
10713,135,"JARDIM REGENTE",SP
10714,135,"VILA RESIDENCIAL GREEN PARK",SP
10715,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 4",SP
10716,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 6",SP
10717,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 2",SP
10718,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 3",SP
10719,135,"CHACARA VIRACOPOS",SP
10720,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 5",SP
10721,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 1",SP
10722,135,"RECANTO CAMPESTRE INTERNACIONAL DE VIRACOPOS GLEBA 9",SP
10723,135,"PARQUE DAS BANDEIRAS",SP
10724,135,"PARQUE DAS BANDEIRAS 2",SP
10725,135,"PARQUE ARISTOCRATICO VIRACOPOS",SP
10726,135,"JARDIM FIGUEIRA",SP
10727,135,"CHACARA POLARIS",SP
10728,135,"VILA INGLESA",SP
10729,135,"PARQUE PRESIDENTE",SP
10730,135,"JARDIM DAS ESMERALDAS",SP
10731,135,"PARQUE NACIONAL DE VIRACOPOS",SP
10732,135,"NUCLEO RESIDENCIAL PROFESSOR CARLOS ALDROVANDI",SP
10733,135,"JARDIM RESIDENCIAL SAPEZAL",SP
10734,135,"CHACARA ALVORADA",SP
10735,135,HELVETIA,SP
10736,135,"HELVETIA COUNTRY",SP
10737,135,"HELVETIA POLO COUNTRY",SP
10738,135,"VILA VITORIA I",SP
10739,135,"VILA RESIDENCIAL PARK AVENIDA",SP
10740,135,"VILA CASTELO BRANCO",SP
10741,135,"JARDIM AMERICA",SP
10742,135,"JARDIM CASABLANCA",SP
10743,135,"JARDIM ESPLENDOR",SP
10744,135,"JARDIM MOACYR ARRUDA",SP
10745,135,"ALTO DA COLINA",SP
10746,135,"JARDIM SAO PAULO",SP
10747,135,"PARQUE SAO LOURENCO",SP
10748,135,"VILA HOMERO",SP
10749,135,"LOTEAMENTO VILLE COUDERT",SP
10750,135,"BARROCA FUNDA",SP
10751,135,"VILA VITORIA II",SP
10752,135,"JARDIM ROSSIGNATTI",SP
10753,135,"VILA AURORA",SP
10754,135,"PARQUE BOA ESPERANCA",SP
10755,135,"VILA FURLAN",SP
10756,135,"JARDIM CRISTINA",SP
10757,135,"JARDIM SANTIAGO",SP
10758,135,"JARDIM SEVILHA",SP
10759,135,"JARDIM NOVO HORIZONTE",SP
10760,135,"LOTEAMENTO COMERCIAL MONTE CASTELO",SP
10761,135,"JARDIM SAO NICOLAU",SP
10762,135,"JARDIM BRASIL",SP
10763,135,"JARDIM INDAIATUBA GOLF",SP
10764,135,"JARDIM IMPERIAL",SP
10765,135,"CONJUNTO HABITACIONAL CAMINHO DA LUZ",SP
10766,135,PEDREGULHO,SP
10767,135,"LOTEAMENTO GREEN VIEW VILLAGE",SP
10768,135,"JARDIM DOS LAGOS",SP
10769,135,"RESIDENCIAL EVIDENCIAS",SP
10770,135,"JARDIM PANORAMA",SP
10771,135,TOMBADOURO,SP
10772,135,"JARDIM PIEMONTE",SP
10773,135,"CHACARAS DE RECREIO INGA",SP
10774,135,"JARDIM JULIANA",SP
10775,135,"JARDIM VISTA VERDE",SP
10776,135,"CHACARA DO TREVO",SP
10777,135,"VILA FLORENCA",SP
10778,135,"JARDIM SIENA",SP
10779,135,ITAICI,SP
10780,135,"JARDIM PORTAL DE ITAICI",SP
10781,135,"JARDIM TURIM",SP
10782,135,"LOTEAMENTO COMERCIAL BORTOLETTO",SP
10783,135,"JARDIM OLIVEIRA CAMARGO",SP
10784,135,"VILLAGGIO DI ITAICI",SP
10785,135,"RESIDENCIAL LONDON PARK",SP
10786,135,"PARQUE RESERVA SANTA MARIA",SP
10787,135,"COLINAS DO MOSTEIRO DE ITAICI",SP
10788,135,"JARDIM RESIDENCIAL ALTO DE ITAICI",SP
10789,135,"RECANTO DOS PASSAROS",SP
10790,135,"TERRAS DE ITAICI",SP
10791,135,"CHACARAS VIDEIRAS DE ITAICI",SP
10792,135,"ESTANCIA HIDROMINERAL SANTA ELIZA",SP
10793,135,"RECANTO DAS FLORES",SP
10794,135,"VALE DAS LARANJEIRAS",SP
10795,135,"JARDIM DOS LARANJAIS",SP
10796,135,"SITIOS DE RECREIO JARDINS DE ITAICI",SP
10797,135,"JARDIM PEDROSO",SP
10798,135,"JARDIM PARAISO",SP
10799,135,"JARDIM PRIMAVERA",SP
10800,135,"VILA VERDE",SP
10801,135,"JARDIM CALIFORNIA",SP
10802,135,"VILA BRIZZOLA",SP
10803,135,"JARDIM MARINA",SP
10804,135,"JARDIM DO SOL",SP
10805,135,"JARDIM FLORIDA",SP
10806,135,"JARDIM SANTORINI",SP
10807,135,"DISTRITO INDUSTRIAL BARTOLOMAI",SP
10808,135,"JARDIM ELDORADO",SP
10809,135,"JARDIM UMUARAMA",SP
10810,135,"JARDIM JEQUITIBA",SP
10811,135,"VILA MARIANA",SP
10812,135,"JARDIM SANTA CRUZ",SP
10813,135,"VILA COSTA E SILVA",SP
10814,135,"SANTA CRUZ",SP
10815,135,"JARDIM NOVA INDAIA",SP
10816,135,"JARDIM TROPICAL",SP
10817,135,"JARDIM KIOTO I",SP
10818,135,"JARDIM KIOTO II",SP
10819,135,"JARDIM BELO HORIZONTE",SP
10820,135,"BAIRRO PAU PRETO",SP
10821,135,"VILA SAO JOSE",SP
10822,135,"JARDIM POMPEIA",SP
10823,135,"JARDIM NELY",SP
10824,135,"JARDIM RENATA",SP
10825,135,"JARDIM REMULO ZOPPI",SP
10826,135,"NUCLEO HABITACIONAL BRIGADEIRO FARIA LIMA",SP
10827,135,"JARDIM ADRIANA",SP
10828,135,"JARDIM RECANTO DO VALLE",SP
10829,135,"JARDIM BOM PRINCIPIO",SP
10830,135,"JARDIM SAO FRANCISCO",SP
10831,135,"JARDIM DO VALLE",SP
10832,135,"JARDIM DO VALLE II",SP
10833,135,"JARDIM HUBERT",SP
10834,135,"PARQUE DAS NACOES",SP
10835,135,"JARDIM TANCREDO NEVES",SP
10836,135,"JARDIM ALICE",SP
10837,135,"JARDIM JUSCELINO KUBITSCHEK",SP
10838,135,"VILA PIRES DA CUNHA",SP
10839,135,"JARDIM MORADA DO SOL",SP
10840,135,"RECREIO CAMPESTRE JOIA",SP
10841,135,"RECANTO CAMPESTRE JOIA",SP
10842,135,"DISTRITO INDUSTRIAL DOMINGOS GIOMI",SP
10843,135,"DISTRITO INDUSTRIAL NOVA ERA",SP
10844,135,"DISTRITO INDUSTRIAL JOAO NAREZZI",SP
10845,135,"PARQUE DA GRAMA",SP
10846,135,"PARK COMERCIAL DE INDAIATUBA",SP
10847,135,"CENTRO EMPRESARIAL DE INDAIATUBA",SP
10848,135,"DISTRITO INDUSTRIAL DE MICRO E PEQUENA EMPRESA - DIMPE II",SP
10849,135,CALDEIRA,SP
10850,135,"COMERCIAL VITORIA MARTINI",SP
10851,135,"PARK COMERCIAL E INDUSTRIAL JOANA LEITE",SP
10852,135,"AMERICAN PARK EMPRESARIAL NR",SP
10853,135,PIMENTA,SP
10854,135,"JOAO PIOLI",SP
10855,135,"JARDIM COLONIAL",SP
10856,135,"LAURO BUENO DE CAMARGO",SP
10857,135,"JARDIM UNIAO",SP
10858,135,"JARDIM DAS MARITACAS",SP
10859,135,"JARDINS DO IMPERIO",SP
10860,135,"JARDIM PARK REAL",SP
10861,135,"EUROPARK COMERCIAL",SP
10862,135,"JARDIM BARCELONA",SP
10863,135,"JARDIM RESIDENCIAL NOVA VENEZA",SP
10864,135,"CRUZ ALTA",SP
10865,135,"LAGOS DE SHANADU",SP
10866,135,"JARDIM RESIDENCIAL VENEZA",SP
10867,135,"RESIDENCIAL MONTE VERDE",SP
10868,135,"JARDIM REGINA",SP
10869,135,"JARDIM JATOBA",SP
10870,135,"JARDIM DAS GAIVOTAS",SP
10871,135,"PARQUE CAMPO BONITO",SP
10872,135,"JARDIM MONTE CARLO",SP
10873,135,"JARDIM MORIYAMA",SP
10874,135,"JARDIM DOS COLIBRIS",SP
10875,135,"JARDIM TOSCANA",SP
10876,135,"PARQUE RESIDENCIAL SABIAS",SP
10877,135,"JARDIM DAS ANDORINHAS",SP
10878,135,"JARDIM DOS TUCANOS",SP
10879,135,"JARDIM BEIJA FLOR",SP
10880,135,"JARDIM BEM-TE-VI",SP
10881,135,"PARQUE BARNABE",SP
10882,135,"JARDIM BOM SUCESSO",SP
10883,135,"JARDIM PORTAL DO SOL",SP
10884,135,"JARDIM PAULISTA I",SP
10885,135,"JARDIM PAULISTA II",SP
10886,135,"JARDIM PAULISTANO",SP
10887,135,"AREA RURAL DE INDAIATUBA",SP
NULL,136,NULL,SP
10888,136,CENTRO,SP
NULL,137,NULL,SP
10889,137,CENTRO,SP
10890,137,"RESIDENCIAL BOA VISTA",SP
10891,137,"CHACARA SOUZA",SP
10892,137,"PARQUE RESIDENCIAL MADER",SP
10893,137,"NUCLEO HABITACIONAL SANTA ROSA",SP
10894,137,"JARDIM NOSSA SENHORA APARECIDA",SP
10895,137,"JARDIM MARIA AMELIA",SP
10896,137,"PORTO ALEGRE",SP
10897,137,"JARDIM ELISA",SP
10898,137,"RESIDENCIAL SANTO ANTONIO",SP
10899,137,"RESIDENCIAL SAO JOAO",SP
10900,137,"CHACARA SAO JOAO",SP
10901,137,"JARDIM PRIMAVERA",SP
10902,137,"JARDIM DOS POETAS",SP
10903,137,"JARDIM SAO MARCOS",SP
10904,137,"JARDIM MORADA DO SOL",SP
10905,137,"JARDIM RESIDENCIAL TARSILA",SP
10906,137,"CONJUNTO HABITACIONAL PORTO ALEGRE",SP
10907,137,"JARDIM SANTA TERESINHA",SP
10908,137,"RESIDENCIAL PITANGUEIRAS",SP
10909,137,"JARDIM SAO JOSE",SP
10910,137,"CONJUNTO HABITACIONAL ENGENHO VELHO",SP
10911,137,"CHACARA JARAGUA",SP
10912,137,"JARDIM ENGENHO VELHO",SP
10913,137,"CONJUNTO HABITACIONAL SANTA TERESA DAVILA",SP
10914,137,"SITIO SAO JOSE",SP
10915,137,"JARDIM FLORIDO",SP
10916,137,"CHACARA SAO BENEDITO",SP
10917,137,"CHACARA ROSSI",SP
10918,137,"CHACARA PIPEIRO",SP
10919,137,"RESIDENCIAL VILLA TOSCANA",SP
10920,137,"JARDIM NOVA CAPIVARI",SP
10921,137,"VILLAGIO DI ITALIA",SP
10922,137,"JARDIM GENOVA",SP
10923,137,"JARDIM IZILDINHA",SP
10924,137,AREIAO,SP
10925,137,"JARDIM SANTO ANTONIO",SP
10926,137,"CHACARA SANTO ANTONIO",SP
10927,137,"MORRO AMARELO",SP
10928,137,"CONJUNTO HABITACIONAL E COMERCIAL MORRO AMARELO",SP
10929,137,"JARDIM DAS PALMEIRAS",SP
10930,137,"CONJUNTO HABITACIONAL ALTO DO CASTELANI",SP
10931,137,"CONDOMINIO RESERVA DOS COLIBRIS",SP
10932,137,RIBEIRAO,SP
10933,137,"CONDOMINIO RESIDENCIAL TERRAS DE SANTA ANNA",SP
10934,137,"BOSQUE DOS PINHEIROS",SP
10935,137,"JARDIM RESIDENCIAL VILA FLORIDA",SP
10936,137,"VILA BELA",SP
10937,137,"JARDIM DO BOSQUE",SP
10938,137,"JARDIM BRANYL",SP
10939,137,"JARDIM IMPERIAL",SP
10940,137,"CHACARA PINHALZINHO CARACA",SP
10941,137,"CHACARA SANTA HELENA",SP
10942,137,"VILA RESIDENCIAL CARACA",SP
10943,137,"SAO JOAO BATISTA",SP
10944,137,"CONJUNTO HABITACIONAL VEREADOR DOUTOR ISMAEL SANCHES",SP
10945,137,"VILA CARDOSO",SP
10946,137,"JURANDIR CARRARA",SP
10947,137,"CHACARA CLEMENTE",SP
10948,137,"RESIDENCIAL FLAMBOYANT",SP
10949,137,"VILA CARMO",SP
10950,137,"PARQUE RESIDENCIAL SANTA RITA",SP
10951,137,"JARDIM DAS ACACIAS",SP
10952,137,"CHACARA SAO LUIS",SP
10953,137,"SITIO SANTA ALICE",SP
10954,137,"DISTRITO INDUSTRIAL DOUTOR JOVENIL FORTI",SP
10955,137,"JARDIM SAO PEDRO",SP
10956,137,"CHACARA PIAI",SP
10957,137,"CHACARA BINDO GUIDA",SP
10958,137,CORIOLANO,SP
10959,137,"VILA FRANCESA",SP
10960,137,PALMEIRAS,SP
10961,137,"VILA NOVA",SP
10962,137,"JARDIM TERRAS DE SAO DOMINGOS",SP
10963,137,"CHACARAS BELA VISTA",SP
10964,137,"CHACARA SANTA FILOMENA",SP
10965,137,"MORRO GRANDE",SP
10966,137,"JARDIM SAO DOMINGOS",SP
10967,137,"JARDIM SAGRADO CORACAO",SP
10968,137,"JARDIM RECANTO CANCIAN",SP
10969,137,"DISTRITO INDUSTRIAL DE CAPIVARI - CORTE PRETO",SP
10970,137,"DISTRITO INDUSTRIAL HONORINA DE ALMEIDA PACHECO",SP
10971,137,"CHACARA RECREIO SANTA RITA",SP
10972,137,"JARDIM SANTA RITA DE CASSIA",SP
10973,137,"VILA BENJAMIN",SP
10974,137,"VILA SANTA",SP
10975,137,"VILA FATIMA",SP
10976,137,"JARDIM SANTA MARIA",SP
10977,137,"JARDIM NOVA APARECIDA",SP
10978,137,"BELA VISTA",SP
10979,137,"CONDOMINIO RESIDENCIAL TALISMA",SP
10980,137,"JARDIM TERRAS DE CAPIVARI",SP
10981,137,"RESIDENCIAL PREMIER",SP
10982,137,"PIAZZA DI ROMA",SP
10983,137,"RESIDENCIAL VILLA DE CAPRI",SP
10984,137,"CHACARA BELA VISTA",SP
10985,137,"AREA RURAL DE CAPIVARI",SP
NULL,138,NULL,SP
10986,138,CENTRO,SP
NULL,139,NULL,SP
10987,139,CENTRO,SP
10988,140,CENTRO,SP
10989,140,"JARDIM BELA VISTA",SP
10990,140,"BOSQUE DOS CEDROS",SP
10991,140,"JARDIM EUROPA",SP
10992,140,"PARQUE FABRICIO",SP
10993,140,"JARDIM PLANALTO",SP
10994,140,"JARDIM MATHILDE BERZIN",SP
10995,140,"ZONA MISTA ",SP
10996,140,"PARQUE INDUSTRIAL FRITZ BERSIN",SP
10997,140,"ZONA DE PRODUCAO INDUSTRIAL DOIS ",SP
10998,140,"PARQUE INDUSTRIAL HARMONIA",SP
10999,140,"JARDIM ENEIDES RESIDENCIAL",SP
11000,140,"JARDIM ENEIDES INDUSTRIAL",SP
11001,140,"PARQUE INDUSTRIAL RECANTO",SP
11002,140,"PARQUE INDUSTRIAL PROGRESSO",SP
11003,140,"JARDIM MARAJOARA",SP
11004,140,"VILA NOVOS HORIZONTES",SP
11005,140,"ZONA ESPECIAL DE INTERESSE SOCIAL ",SP
11006,140,"JARDIM DONA MARIA AZENHA",SP
11007,140,"RESIDENCIAL IMIGRANTES",SP
11008,140,"ZONA PREDOMINANTEMENTE RESIDENCIAL DOIS ",SP
11009,140,"JARDIM SOLAR DAS ESMERALDAS",SP
11010,140,"JARDIM VITORIA",SP
11011,140,"JARDIM PRIMAVERA",SP
11012,140,"RECANTO DA FAZENDA",SP
11013,140,"INDUSTRIAL CACHOEIRA",SP
11014,140,"BOSQUE DOS EUCALIPTOS",SP
11015,140,"PARQUE DOS PINHEIROS",SP
11016,140,"JARDIM DE EDEN",SP
11017,140,"ENGENHO VELHO",SP
11018,140,"ENGENHO VELHO II",SP
11019,140,"CONJUNTO HABITACIONAL 23 DE MAIO",SP
11020,140,"PARQUE RESIDENCIAL KLAVIN",SP
11021,140,"JARDIM ALTOS DO KLAVIN",SP
11022,140,"JARDIM DAS PALMEIRAS-CDHU",SP
11023,140,"JARDIM DAS PALMEIRAS I",SP
11024,140,"JARDIM DA ALVORADA",SP
11025,140,"JARDIM CAPUAVA",SP
11026,140,"JARDIM FLAMBOYANT",SP
11027,140,"ESTANCIA HIPICA",SP
11028,140,"CAMPO BELO",SP
11029,140,"JARDIM RECANTO DAS AGUAS",SP
11030,140,"JARDIM FLORENCA",SP
11031,140,"RECANTO DO GUARAPARI",SP
11032,140,"CHACARAS CENTRAL",SP
11033,140,"ZONA DE PRODUCAO AGRICOLA, TURISMO E RECREACAO TRES ",SP
11034,140,"RESIDENCIAL VALE DOS LIRIOS",SP
11035,140,"CHACARAS RECANTO SOLAR",SP
11036,140,"JARDIM SANTA ROSA",SP
11037,140,"CONDOMINIO INDUSTRIAL 15 DE NOVEMBRO",SP
11038,140,"JARDIM MARIA HELENA",SP
11039,140,"VILA LETONIA",SP
11040,140,"JARDIM CONCEICAO",SP
11041,140,"ZONA DE PRODUCAO INDUSTRIAL CINCO ",SP
11042,140,"GREEN VILLAGE",SP
11043,140,"PARQUE RESIDENCIAL FRANCISCO LOPES IGLESIA",SP
11044,140,"LOTEAMENTO INDUSTRIAL FECHADO JARDIM DONA ESTHER",SP
11045,140,"JARDIM CAMPOS VERDES",SP
11046,140,"JARDIM SAO MANOEL",SP
11047,140,"JARDIM SANTA RITA I",SP
11048,140,"JARDIM SANTA RITA II",SP
11049,140,"JARDIM MONTE DAS OLIVEIRAS",SP
11050,140,"JARDIM DOS LAGOS",SP
11051,140,"RESIDENCIAL JARDIM DOS IPES",SP
11052,140,"JARDIM DOS LAGOS 2",SP
11053,140,"JARDIM FLORIDA",SP
11054,140,"VILA AZENHA",SP
11055,140,"JARDIM FADEL",SP
11056,140,"ZONA DE PRODUCAO INDUSTRIAL SEIS ",SP
11057,140,"PARQUE VILA AMERICA",SP
11058,140,"PARQUE FORTALEZA",SP
11059,140,"ZONA DE PRODUCAO INDUSTRIAL QUATRO ",SP
11060,140,"JARDIM NOSSA SENHORA DE FATIMA",SP
11061,140,"JARDIM SAO JORGE",SP
11062,140,"PARQUE RESIDENCIAL TRIUNFO",SP
11063,140,"RESIDENCIAL SANTA LUIZA II",SP
11064,140,"RESIDENCIAL SANTA LUIZA I",SP
11065,140,"JARDIM RESIDENCIAL FIBRA",SP
11066,140,"PARQUE INDUSTRIAL EXPERTS",SP
11067,140,"JARDIM GLEBA B",SP
11068,140,"RESIDENCIAL JARDINS DA CIDADE",SP
11069,140,"INDUSPARK NOVA ODESSA - UNIDADE 2",SP
11070,140,"INDUSPARK NOVA ODESSA - UNIDADE I",SP
11071,140,"PARQUE INDUSTRIAL TANIA MARIA COVALENCO",SP
11072,140,"JARDIM INDUSTRIAL DANTE SIANI",SP
11073,140,"JARDIM SAO FRANCISCO",SP
11074,140,"ZONA DE PRODUCAO INDUSTRIAL UM ",SP
11075,140,"CHACARAS REUNIDAS ANHANGUERA",SP
11076,140,"CHACARAS ACAPULCO",SP
11077,140,"RECANTO LAS PALMAS",SP
11078,140,"CHACARAS DE RECREIO REPRESA",SP
11079,140,"AREA RURAL DE NOVA ODESSA",SP
NULL,141,NULL,SP
11080,141,CENTRO,SP
11081,141,"JARDIM BOM JESUS",SP
11082,141,"VITORIA PERIN CEZARINO",SP
11083,141,"JARDIM BOM JESUS II",SP
11084,141,"RESIDENCIAL DOUTOR JORGE COURY",SP
11085,141,"RESIDENCIAL DOUTOR RAUL COURY",SP
11086,141,"RESIDENCIAL SAN MARINO",SP
11087,141,"CONJUNTO RESIDENCIAL VITORIO CEZARINO",SP
11088,141,"PARQUE RESIDENCIAL CAMBARA",SP
11089,141,"JARDIM DONA ROSINA",SP
11090,141,"RESIDENCIAL LUIZ MASSUD COURY",SP
11091,141,"RESIDENCIAL LUXEMBURGO",SP
11092,141,"RESIDENCIAL DOM BOSCO II",SP
11093,141,"RESIDENCIAL DOM BOSCO",SP
